Selection	View	Channel	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Power (dB)	Occupancy	classification	Begin Time (s)	End Time (s)	spect_key
204	Spectrogram 1	1	2.8160000000000003	40.0	75.0	74.2	1.0	bdf	37017.982	37020.798	MARS-20151107T000000Z-2khz.204
205	Spectrogram 1	1	2.3040000000000003	40.0	75.0	71.5	0.7778	bdf	37022.333999	37024.638	MARS-20151107T000000Z-2khz.205
206	Spectrogram 1	1	2.048	40.0	75.0	72.4	0.875	bdf	37140.862	37142.91	MARS-20151107T000000Z-2khz.206
207	Spectrogram 1	1	3.584	40.0	75.0	71.6	0.9286	bdf	37143.421999	37147.006	MARS-20151107T000000Z-2khz.207
208	Spectrogram 1	1	3.3280000000000003	40.0	75.0	72.0	0.9231	bdf	37177.982	37181.31	MARS-20151107T000000Z-2khz.208
209	Spectrogram 1	1	5.6320000000000014	40.0	75.0	73.9	0.9091	bdf	37182.078	37187.71	MARS-20151107T000000Z-2khz.209
210	Spectrogram 1	1	3.3280000000000003	40.0	75.0	73.4	0.9231	bdf	37232.253999	37235.582	MARS-20151107T000000Z-2khz.210
211	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.5	0.7778	bdf	37289.341999	37291.646	MARS-20151107T000000Z-2khz.211
212	Spectrogram 1	1	5.376	40.0	75.0	77.4	0.9048	bdf	37930.622	37935.998	MARS-20151107T000000Z-2khz.212
213	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.9	0.8889	bdf	37937.278	37939.582	MARS-20151107T000000Z-2khz.213
214	Spectrogram 1	1	5.888	40.0	75.0	78.6	0.9565	bdf	37943.934	37949.822	MARS-20151107T000000Z-2khz.214
215	Spectrogram 1	1	3.84	40.0	75.0	74.5	0.8	bdf	38013.566	38017.406	MARS-20151107T000000Z-2khz.215
216	Spectrogram 1	1	2.56	40.0	75.0	73.0	1.0	bdf	38283.133999	38285.694	MARS-20151107T000000Z-2khz.216
217	Spectrogram 1	1	5.376	40.0	75.0	75.8	0.9524	bdf	38351.998	38357.374	MARS-20151107T000000Z-2khz.217
218	Spectrogram 1	1	3.072	40.0	75.0	77.1	1.0	bdf	38360.19	38363.261999	MARS-20151107T000000Z-2khz.218
219	Spectrogram 1	1	2.3040000000000003	40.0	75.0	76.8	0.8889	bdf	38407.55	38409.854	MARS-20151107T000000Z-2khz.219
220	Spectrogram 1	1	2.56	40.0	75.0	76.4	1.0	bdf	38414.718	38417.278	MARS-20151107T000000Z-2khz.220
221	Spectrogram 1	1	5.376	40.0	75.0	76.5	1.0	bdf	38461.566	38466.942	MARS-20151107T000000Z-2khz.221
222	Spectrogram 1	1	4.864	40.0	75.0	73.4	0.9474	bdf	38599.038	38603.902	MARS-20151107T000000Z-2khz.222
223	Spectrogram 1	1	2.3040000000000003	40.0	75.0	74.6	1.0	bdf	38690.43	38692.733999	MARS-20151107T000000Z-2khz.223
224	Spectrogram 1	1	3.84	40.0	75.0	74.5	0.9333	bdf	38703.486	38707.326	MARS-20151107T000000Z-2khz.224
225	Spectrogram 1	1	6.912000000000001	40.0	75.0	76.7	1.0	bdf	38869.374	38876.286	MARS-20151107T000000Z-2khz.225
226	Spectrogram 1	1	2.048	40.0	75.0	70.2	0.875	bdf	38883.71	38885.758	MARS-20151107T000000Z-2khz.226
227	Spectrogram 1	1	5.376	40.0	75.0	76.4	0.9048	bdf	38922.11	38927.486	MARS-20151107T000000Z-2khz.227
228	Spectrogram 1	1	4.864	40.0	75.0	75.1	1.0	bdf	38972.798	38977.662	MARS-20151107T000000Z-2khz.228
229	Spectrogram 1	1	2.56	40.0	75.0	72.3	1.0	bdf	38989.438	38991.998	MARS-20151107T000000Z-2khz.229
230	Spectrogram 1	1	5.12	40.0	75.0	75.7	0.9	bdf	39027.326	39032.446	MARS-20151107T000000Z-2khz.230
231	Spectrogram 1	1	5.12	40.0	75.0	75.3	0.9	bdf	39038.333999	39043.454	MARS-20151107T000000Z-2khz.231
232	Spectrogram 1	1	5.12	40.0	75.0	75.0	0.85	bdf	39289.214	39294.333999	MARS-20151107T000000Z-2khz.232
233	Spectrogram 1	1	6.4	40.0	75.0	72.8	0.84	bdf	39393.406	39399.806	MARS-20151107T000000Z-2khz.233
234	Spectrogram 1	1	2.3040000000000003	40.0	75.0	76.1	0.8889	bdf	39520.126	39522.43	MARS-20151107T000000Z-2khz.234
235	Spectrogram 1	1	2.56	40.0	75.0	74.4	0.9	bdf	39633.79	39636.35	MARS-20151107T000000Z-2khz.235
236	Spectrogram 1	1	3.584	40.0	75.0	73.9	0.9286	bdf	39654.782	39658.366	MARS-20151107T000000Z-2khz.236
237	Spectrogram 1	1	6.144	40.0	75.0	73.6	1.0	bdf	39707.774	39713.918	MARS-20151107T000000Z-2khz.237
238	Spectrogram 1	1	2.3040000000000003	40.0	75.0	75.4	1.0	bdf	39761.534	39763.838	MARS-20151107T000000Z-2khz.238
239	Spectrogram 1	1	2.048	40.0	75.0	69.1	0.75	bdf	39776.638	39778.686	MARS-20151107T000000Z-2khz.239
240	Spectrogram 1	1	5.6320000000000014	40.0	75.0	75.0	0.9545	bdf	39814.526	39820.158	MARS-20151107T000000Z-2khz.240
241	Spectrogram 1	1	2.048	40.0	75.0	75.3	1.0	bdf	39945.086	39947.133999	MARS-20151107T000000Z-2khz.241
242	Spectrogram 1	1	3.84	40.0	75.0	73.0	0.8667	bdf	40137.598	40141.438	MARS-20151107T000000Z-2khz.242
243	Spectrogram 1	1	5.12	40.0	75.0	73.7	1.0	bdf	40190.078	40195.198	MARS-20151107T000000Z-2khz.243
244	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.7	0.7778	bdf	40260.733999	40263.038	MARS-20151107T000000Z-2khz.244
245	Spectrogram 1	1	4.096	40.0	75.0	72.1	0.9375	bdf	40574.846	40578.942	MARS-20151107T000000Z-2khz.245
246	Spectrogram 1	1	2.8160000000000003	40.0	75.0	72.6	0.8182	bdf	40811.39	40814.206	MARS-20151107T000000Z-2khz.246
247	Spectrogram 1	1	3.584	40.0	75.0	72.1	0.9286	bdf	40820.35	40823.934	MARS-20151107T000000Z-2khz.247
248	Spectrogram 1	1	3.84	40.0	75.0	74.9	0.9333	bdf	41083.006	41086.846	MARS-20151107T000000Z-2khz.248
249	Spectrogram 1	1	3.3280000000000003	40.0	75.0	71.7	1.0	bdf	41099.646	41102.973999	MARS-20151107T000000Z-2khz.249
250	Spectrogram 1	1	2.56	40.0	75.0	72.7	0.9	bdf	41213.566	41216.126	MARS-20151107T000000Z-2khz.250
251	Spectrogram 1	1	2.56	40.0	75.0	76.6	1.0	bdf	41377.918	41380.478	MARS-20151107T000000Z-2khz.251
252	Spectrogram 1	1	2.3040000000000003	40.0	75.0	75.2	0.8889	bdf	41421.95	41424.253999	MARS-20151107T000000Z-2khz.252
253	Spectrogram 1	1	2.3040000000000003	40.0	75.0	76.7	1.0	bdf	41798.014	41800.318	MARS-20151107T000000Z-2khz.253
254	Spectrogram 1	1	2.8160000000000003	40.0	75.0	77.1	0.8182	bdf	41994.878	41997.694	MARS-20151107T000000Z-2khz.254
255	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.4	0.7778	bdf	42333.31	42335.613999	MARS-20151107T000000Z-2khz.255
256	Spectrogram 1	1	2.56	40.0	75.0	72.3	1.0	bdf	42361.982	42364.542	MARS-20151107T000000Z-2khz.256
257	Spectrogram 1	1	4.352	40.0	75.0	72.6	0.8235	bdf	42573.182	42577.534	MARS-20151107T000000Z-2khz.257
258	Spectrogram 1	1	4.352	40.0	75.0	72.5	0.8824	bdf	42666.11	42670.462	MARS-20151107T000000Z-2khz.258
259	Spectrogram 1	1	5.12	40.0	75.0	76.6	1.0	bdf	42783.358	42788.478	MARS-20151107T000000Z-2khz.259
260	Spectrogram 1	1	2.048	40.0	75.0	71.3	0.875	bdf	42801.022	42803.07	MARS-20151107T000000Z-2khz.260
261	Spectrogram 1	1	3.84	40.0	75.0	70.6	0.9333	bdf	42951.55	42955.39	MARS-20151107T000000Z-2khz.261
262	Spectrogram 1	1	2.8160000000000003	40.0	75.0	70.4	1.0	bdf	43004.542	43007.358	MARS-20151107T000000Z-2khz.262
263	Spectrogram 1	1	2.048	40.0	75.0	71.0	0.875	bdf	43007.87	43009.918	MARS-20151107T000000Z-2khz.263
264	Spectrogram 1	1	2.56	40.0	75.0	74.1	0.8	bdf	43061.886	43064.446	MARS-20151107T000000Z-2khz.264
265	Spectrogram 1	1	2.56	40.0	75.0	73.6	1.0	bdf	43167.102	43169.662	MARS-20151107T000000Z-2khz.265
266	Spectrogram 1	1	2.8160000000000003	40.0	75.0	73.4	0.9091	bdf	43178.878	43181.694	MARS-20151107T000000Z-2khz.266
267	Spectrogram 1	1	2.3040000000000003	40.0	75.0	71.1	0.8889	bdf	43262.334	43264.638	MARS-20151107T000000Z-2khz.267
268	Spectrogram 1	1	4.096	40.0	75.0	69.8	0.8125	bdf	43268.734	43272.83	MARS-20151107T000000Z-2khz.268
269	Spectrogram 1	1	4.096	40.0	75.0	73.0	0.9375	bdf	43277.182	43281.278	MARS-20151107T000000Z-2khz.269
270	Spectrogram 1	1	2.56	40.0	75.0	73.9	0.9	bdf	43298.174	43300.734	MARS-20151107T000000Z-2khz.270
271	Spectrogram 1	1	2.56	40.0	75.0	74.0	1.0	bdf	43309.694	43312.254	MARS-20151107T000000Z-2khz.271
272	Spectrogram 1	1	3.072	40.0	75.0	74.2	1.0	bdf	43419.262	43422.334	MARS-20151107T000000Z-2khz.272
273	Spectrogram 1	1	2.048	40.0	75.0	72.7	0.875	bdf	43468.414	43470.462	MARS-20151107T000000Z-2khz.273
274	Spectrogram 1	1	2.048	40.0	75.0	72.0	0.875	bdf	43475.07	43477.118	MARS-20151107T000000Z-2khz.274
275	Spectrogram 1	1	2.048	40.0	75.0	78.6	1.0	bdf	43608.958	43611.006	MARS-20151107T000000Z-2khz.275
276	Spectrogram 1	1	4.096	40.0	75.0	75.3	1.0	bdf	43625.342	43629.438	MARS-20151107T000000Z-2khz.276
277	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.5	0.7778	bdf	43682.174	43684.478	MARS-20151107T000000Z-2khz.277
278	Spectrogram 1	1	2.3040000000000003	40.0	75.0	76.1	0.8889	bdf	43716.734	43719.038	MARS-20151107T000000Z-2khz.278
279	Spectrogram 1	1	4.6080000000000005	40.0	75.0	73.9	0.8889	bdf	43721.598	43726.206	MARS-20151107T000000Z-2khz.279
280	Spectrogram 1	1	4.864	40.0	75.0	73.8	1.0	bdf	43731.582	43736.446	MARS-20151107T000000Z-2khz.280
281	Spectrogram 1	1	2.048	40.0	75.0	75.8	1.0	bdf	43764.35	43766.398	MARS-20151107T000000Z-2khz.281
282	Spectrogram 1	1	6.4	40.0	75.0	76.4	1.0	bdf	43766.91	43773.31	MARS-20151107T000000Z-2khz.282
283	Spectrogram 1	1	2.048	40.0	75.0	74.6	1.0	bdf	43913.598	43915.646	MARS-20151107T000000Z-2khz.283
284	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.8	0.8889	bdf	43916.158	43918.462	MARS-20151107T000000Z-2khz.284
285	Spectrogram 1	1	3.584	40.0	75.0	71.4	0.8571	bdf	43928.702	43932.286	MARS-20151107T000000Z-2khz.285
286	Spectrogram 1	1	5.12	40.0	75.0	72.6	0.75	bdf	43965.566	43970.686	MARS-20151107T000000Z-2khz.286
287	Spectrogram 1	1	2.048	40.0	75.0	72.1	0.75	bdf	43971.966	43974.014	MARS-20151107T000000Z-2khz.287
288	Spectrogram 1	1	7.423999999999999	40.0	75.0	76.8	1.0	bdf	44021.886	44029.31	MARS-20151107T000000Z-2khz.288
289	Spectrogram 1	1	6.912000000000001	40.0	75.0	74.3	0.963	bdf	44033.406	44040.318	MARS-20151107T000000Z-2khz.289
290	Spectrogram 1	1	4.6080000000000005	40.0	75.0	77.2	1.0	bdf	44086.142	44090.75	MARS-20151107T000000Z-2khz.290
291	Spectrogram 1	1	2.048	40.0	75.0	74.7	1.0	bdf	44226.43	44228.478	MARS-20151107T000000Z-2khz.291
292	Spectrogram 1	1	5.888	40.0	75.0	78.2	1.0	bdf	44230.27	44236.158	MARS-20151107T000000Z-2khz.292
293	Spectrogram 1	1	4.096	40.0	75.0	77.1	0.875	bdf	44416.126	44420.221999	MARS-20151107T000000Z-2khz.293
294	Spectrogram 1	1	3.3280000000000003	40.0	75.0	77.9	1.0	bdf	44424.318	44427.646	MARS-20151107T000000Z-2khz.294
295	Spectrogram 1	1	6.6560000000000015	40.0	75.0	78.9	0.9615	bdf	44430.206	44436.862	MARS-20151107T000000Z-2khz.295
296	Spectrogram 1	1	3.584	40.0	75.0	78.2	1.0	bdf	44522.366	44525.95	MARS-20151107T000000Z-2khz.296
297	Spectrogram 1	1	3.072	40.0	75.0	76.0	0.9167	bdf	44526.974	44530.046	MARS-20151107T000000Z-2khz.297
298	Spectrogram 1	1	2.56	40.0	75.0	77.2	0.9	bdf	44530.558	44533.118	MARS-20151107T000000Z-2khz.298
299	Spectrogram 1	1	2.048	40.0	75.0	74.2	1.0	bdf	44537.214	44539.262	MARS-20151107T000000Z-2khz.299
300	Spectrogram 1	1	4.096	40.0	75.0	76.7	1.0	bdf	44593.022	44597.118	MARS-20151107T000000Z-2khz.300
301	Spectrogram 1	1	3.584	40.0	75.0	73.6	0.9286	bdf	44652.158	44655.742	MARS-20151107T000000Z-2khz.301
302	Spectrogram 1	1	5.376	40.0	75.0	77.3	0.9524	bdf	44757.118	44762.494	MARS-20151107T000000Z-2khz.302
303	Spectrogram 1	1	5.376	40.0	75.0	80.5	1.0	bdf	44771.71	44777.086	MARS-20151107T000000Z-2khz.303
304	Spectrogram 1	1	4.096	40.0	75.0	72.3	0.8125	bdf	44878.206	44882.302	MARS-20151107T000000Z-2khz.304
305	Spectrogram 1	1	3.584	40.0	75.0	74.9	0.8571	bdf	44902.27	44905.854	MARS-20151107T000000Z-2khz.305
306	Spectrogram 1	1	5.888	40.0	75.0	81.5	0.9565	bdf	44916.606	44922.494	MARS-20151107T000000Z-2khz.306
307	Spectrogram 1	1	3.3280000000000003	40.0	75.0	77.8	0.9231	bdf	44932.221999	44935.55	MARS-20151107T000000Z-2khz.307
308	Spectrogram 1	1	2.3040000000000003	40.0	75.0	71.7	0.7778	bdf	44936.061999	44938.366	MARS-20151107T000000Z-2khz.308
309	Spectrogram 1	1	5.376	40.0	75.0	79.5	1.0	bdf	44968.83	44974.206	MARS-20151107T000000Z-2khz.309
310	Spectrogram 1	1	2.048	40.0	75.0	73.2	1.0	bdf	45029.502	45031.55	MARS-20151107T000000Z-2khz.310
311	Spectrogram 1	1	4.6080000000000005	40.0	75.0	77.0	0.9444	bdf	45102.206	45106.814	MARS-20151107T000000Z-2khz.311
312	Spectrogram 1	1	5.6320000000000014	40.0	75.0	77.5	1.0	bdf	45153.406	45159.038	MARS-20151107T000000Z-2khz.312
313	Spectrogram 1	1	2.3040000000000003	40.0	75.0	78.0	1.0	bdf	45236.862	45239.166	MARS-20151107T000000Z-2khz.313
314	Spectrogram 1	1	3.584	40.0	75.0	77.8	1.0	bdf	45242.75	45246.334	MARS-20151107T000000Z-2khz.314
315	Spectrogram 1	1	2.048	40.0	75.0	80.9	0.875	bdf	45288.574	45290.622	MARS-20151107T000000Z-2khz.315
316	Spectrogram 1	1	2.3040000000000003	40.0	75.0	75.6	1.0	bdf	45292.158	45294.462	MARS-20151107T000000Z-2khz.316
317	Spectrogram 1	1	3.84	40.0	75.0	81.0	1.0	bdf	45305.726	45309.566	MARS-20151107T000000Z-2khz.317
318	Spectrogram 1	1	4.864	40.0	75.0	80.7	0.9474	bdf	45340.286	45345.15	MARS-20151107T000000Z-2khz.318
319	Spectrogram 1	1	4.6080000000000005	40.0	75.0	75.8	0.9444	bdf	45345.918	45350.526	MARS-20151107T000000Z-2khz.319
320	Spectrogram 1	1	6.4	40.0	75.0	80.1	1.0	bdf	45354.366	45360.766	MARS-20151107T000000Z-2khz.320
321	Spectrogram 1	1	3.584	40.0	75.0	78.4	0.7857	bdf	45432.19	45435.773999	MARS-20151107T000000Z-2khz.321
322	Spectrogram 1	1	5.12	40.0	75.0	77.6	1.0	bdf	45484.414	45489.534	MARS-20151107T000000Z-2khz.322
323	Spectrogram 1	1	2.3040000000000003	40.0	75.0	73.5	0.7778	bdf	45500.798	45503.102	MARS-20151107T000000Z-2khz.323
324	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.2	1.0	bdf	45523.326	45525.63	MARS-20151107T000000Z-2khz.324
325	Spectrogram 1	1	3.584	40.0	75.0	72.2	0.7857	bdf	45551.23	45554.814	MARS-20151107T000000Z-2khz.325
326	Spectrogram 1	1	3.072	40.0	75.0	71.9	1.0	bdf	45644.414	45647.486	MARS-20151107T000000Z-2khz.326
327	Spectrogram 1	1	6.144	40.0	75.0	76.1	0.9583	bdf	45772.414	45778.558	MARS-20151107T000000Z-2khz.327
328	Spectrogram 1	1	4.864	40.0	75.0	73.8	0.8421	bdf	45819.262	45824.126	MARS-20151107T000000Z-2khz.328
329	Spectrogram 1	1	6.912000000000001	40.0	75.0	76.6	0.963	bdf	45827.198	45834.11	MARS-20151107T000000Z-2khz.329
330	Spectrogram 1	1	5.6320000000000014	40.0	75.0	79.3	0.9545	bdf	45880.446	45886.078	MARS-20151107T000000Z-2khz.330
331	Spectrogram 1	1	5.12	40.0	75.0	76.1	0.85	bdf	46002.814	46007.933999	MARS-20151107T000000Z-2khz.331
332	Spectrogram 1	1	2.3040000000000003	40.0	75.0	73.8	0.7778	bdf	46023.038	46025.342	MARS-20151107T000000Z-2khz.332
333	Spectrogram 1	1	5.376	40.0	75.0	75.3	0.9524	bdf	46056.574	46061.95	MARS-20151107T000000Z-2khz.333
334	Spectrogram 1	1	5.12	40.0	75.0	76.0	0.9	bdf	46108.286	46113.406	MARS-20151107T000000Z-2khz.334
335	Spectrogram 1	1	2.3040000000000003	40.0	75.0	73.8	1.0	bdf	46126.974	46129.278	MARS-20151107T000000Z-2khz.335
336	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.0	0.7778	bdf	46148.478	46150.782	MARS-20151107T000000Z-2khz.336
337	Spectrogram 1	1	2.56	40.0	75.0	74.5	1.0	bdf	46219.134	46221.694	MARS-20151107T000000Z-2khz.337
338	Spectrogram 1	1	2.8160000000000003	40.0	75.0	69.1	0.8182	bdf	46230.654	46233.47	MARS-20151107T000000Z-2khz.338
339	Spectrogram 1	1	3.072	40.0	75.0	73.6	0.8333	bdf	46318.462	46321.534	MARS-20151107T000000Z-2khz.339
340	Spectrogram 1	1	2.8160000000000003	40.0	75.0	72.4	0.9091	bdf	46322.046	46324.862	MARS-20151107T000000Z-2khz.340
341	Spectrogram 1	1	2.8160000000000003	40.0	75.0	73.3	1.0	bdf	46325.63	46328.446	MARS-20151107T000000Z-2khz.341
342	Spectrogram 1	1	3.072	40.0	75.0	74.4	1.0	bdf	46467.197999	46470.27	MARS-20151107T000000Z-2khz.342
343	Spectrogram 1	1	2.048	40.0	75.0	74.4	0.875	bdf	46637.95	46639.998	MARS-20151107T000000Z-2khz.343
344	Spectrogram 1	1	2.048	40.0	75.0	69.3	0.875	bdf	46651.517999	46653.566	MARS-20151107T000000Z-2khz.344
345	Spectrogram 1	1	2.3040000000000003	40.0	75.0	71.7	1.0	bdf	46759.806	46762.11	MARS-20151107T000000Z-2khz.345
346	Spectrogram 1	1	2.048	40.0	75.0	68.8	0.75	bdf	46799.742	46801.79	MARS-20151107T000000Z-2khz.346
347	Spectrogram 1	1	2.048	40.0	75.0	70.7	0.875	bdf	46876.286	46878.334	MARS-20151107T000000Z-2khz.347
348	Spectrogram 1	1	3.3280000000000003	40.0	75.0	73.6	0.9231	bdf	46900.862	46904.19	MARS-20151107T000000Z-2khz.348
349	Spectrogram 1	1	3.3280000000000003	40.0	75.0	74.6	1.0	bdf	46954.622	46957.95	MARS-20151107T000000Z-2khz.349
350	Spectrogram 1	1	2.048	40.0	75.0	70.4	1.0	bdf	47000.19	47002.237999	MARS-20151107T000000Z-2khz.350
351	Spectrogram 1	1	2.8160000000000003	40.0	75.0	71.8	0.9091	bdf	47011.71	47014.526	MARS-20151107T000000Z-2khz.351
352	Spectrogram 1	1	4.352	40.0	75.0	71.8	0.9412	bdf	47040.894	47045.246	MARS-20151107T000000Z-2khz.352
353	Spectrogram 1	1	2.048	40.0	75.0	75.6	1.0	bdf	47058.302	47060.35	MARS-20151107T000000Z-2khz.353
354	Spectrogram 1	1	2.3040000000000003	40.0	75.0	73.5	1.0	bdf	47102.846	47105.15	MARS-20151107T000000Z-2khz.354
355	Spectrogram 1	1	4.096	40.0	75.0	75.5	0.9375	bdf	47155.838	47159.933999	MARS-20151107T000000Z-2khz.355
356	Spectrogram 1	1	4.352	40.0	75.0	72.4	0.9412	bdf	47160.446	47164.798	MARS-20151107T000000Z-2khz.356
357	Spectrogram 1	1	3.072	40.0	75.0	73.4	0.75	bdf	47169.15	47172.222	MARS-20151107T000000Z-2khz.357
358	Spectrogram 1	1	2.048	40.0	75.0	73.5	0.75	bdf	47208.574	47210.622	MARS-20151107T000000Z-2khz.358
359	Spectrogram 1	1	3.072	40.0	75.0	70.6	0.9167	bdf	47300.734	47303.806	MARS-20151107T000000Z-2khz.359
360	Spectrogram 1	1	2.56	40.0	75.0	77.5	0.9	bdf	47324.542	47327.102	MARS-20151107T000000Z-2khz.360
361	Spectrogram 1	1	2.56	40.0	75.0	72.7	0.8	bdf	47374.206	47376.766	MARS-20151107T000000Z-2khz.361
362	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.9	0.7778	bdf	47428.222	47430.526	MARS-20151107T000000Z-2khz.362
363	Spectrogram 1	1	2.56	40.0	75.0	74.3	0.9	bdf	47451.262	47453.822	MARS-20151107T000000Z-2khz.363
364	Spectrogram 1	1	2.048	40.0	75.0	73.0	0.875	bdf	47491.197999	47493.246	MARS-20151107T000000Z-2khz.364
365	Spectrogram 1	1	2.048	40.0	75.0	73.6	0.875	bdf	47573.374	47575.422	MARS-20151107T000000Z-2khz.365
366	Spectrogram 1	1	3.84	40.0	75.0	72.5	0.9333	bdf	47585.15	47588.99	MARS-20151107T000000Z-2khz.366
367	Spectrogram 1	1	5.888	40.0	75.0	73.0	1.0	bdf	47638.654	47644.542	MARS-20151107T000000Z-2khz.367
368	Spectrogram 1	1	2.048	40.0	75.0	70.4	0.875	bdf	47713.15	47715.197999	MARS-20151107T000000Z-2khz.368
369	Spectrogram 1	1	2.048	40.0	75.0	71.8	0.75	bdf	47749.502	47751.55	MARS-20151107T000000Z-2khz.369
370	Spectrogram 1	1	2.3040000000000003	40.0	75.0	69.7	1.0	bdf	47764.093999	47766.397999	MARS-20151107T000000Z-2khz.370
371	Spectrogram 1	1	3.072	40.0	75.0	71.1	0.9167	bdf	47798.91	47801.982	MARS-20151107T000000Z-2khz.371
372	Spectrogram 1	1	2.56	40.0	75.0	72.6	1.0	bdf	47802.494	47805.054	MARS-20151107T000000Z-2khz.372
373	Spectrogram 1	1	3.072	40.0	75.0	72.9	0.9167	bdf	47947.134	47950.206	MARS-20151107T000000Z-2khz.373
374	Spectrogram 1	1	2.048	40.0	75.0	71.8	0.875	bdf	47960.19	47962.237999	MARS-20151107T000000Z-2khz.374
375	Spectrogram 1	1	6.6560000000000015	40.0	75.0	73.5	0.8462	bdf	47990.397999	47997.054	MARS-20151107T000000Z-2khz.375
376	Spectrogram 1	1	2.8160000000000003	40.0	75.0	73.2	1.0	bdf	48003.453999	48006.27	MARS-20151107T000000Z-2khz.376
377	Spectrogram 1	1	3.3280000000000003	40.0	75.0	71.8	0.9231	bdf	48101.246	48104.574	MARS-20151107T000000Z-2khz.377
378	Spectrogram 1	1	2.3040000000000003	40.0	75.0	68.3	0.7778	bdf	48107.902	48110.206	MARS-20151107T000000Z-2khz.378
379	Spectrogram 1	1	2.3040000000000003	40.0	75.0	71.6	0.8889	bdf	48216.19	48218.494	MARS-20151107T000000Z-2khz.379
380	Spectrogram 1	1	2.048	40.0	75.0	71.5	0.875	bdf	48793.982	48796.03	MARS-20151107T000000Z-2khz.380
381	Spectrogram 1	1	2.048	40.0	75.0	70.4	0.75	bdf	48804.99	48807.037999	MARS-20151107T000000Z-2khz.381
382	Spectrogram 1	1	3.84	40.0	75.0	70.4	1.0	bdf	48895.357999	48899.197999	MARS-20151107T000000Z-2khz.382
383	Spectrogram 1	1	2.048	40.0	75.0	68.9	0.75	bdf	49000.318	49002.366	MARS-20151107T000000Z-2khz.383
384	Spectrogram 1	1	3.584	40.0	75.0	71.4	0.9286	bdf	49092.99	49096.574	MARS-20151107T000000Z-2khz.384
385	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.8	0.8889	bdf	49197.438	49199.742	MARS-20151107T000000Z-2khz.385
386	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.9	0.8889	bdf	49208.958	49211.262	MARS-20151107T000000Z-2khz.386
387	Spectrogram 1	1	3.84	40.0	75.0	72.6	1.0	bdf	49255.293999	49259.134	MARS-20151107T000000Z-2khz.387
388	Spectrogram 1	1	2.56	40.0	75.0	70.5	0.9	bdf	49264.254	49266.814	MARS-20151107T000000Z-2khz.388
389	Spectrogram 1	1	2.048	40.0	75.0	73.1	0.75	bdf	49372.542	49374.59	MARS-20151107T000000Z-2khz.389
390	Spectrogram 1	1	2.048	40.0	75.0	72.8	0.875	bdf	49383.55	49385.598	MARS-20151107T000000Z-2khz.390
391	Spectrogram 1	1	3.072	40.0	75.0	70.2	0.8333	bdf	49424.766	49427.838	MARS-20151107T000000Z-2khz.391
392	Spectrogram 1	1	4.096	40.0	75.0	73.0	0.8125	bdf	49514.877999	49518.974	MARS-20151107T000000Z-2khz.392
393	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.0	0.8889	bdf	49672.062	49674.366	MARS-20151107T000000Z-2khz.393
394	Spectrogram 1	1	3.072	40.0	75.0	72.8	1.0	bdf	49727.357999	49730.43	MARS-20151107T000000Z-2khz.394
395	Spectrogram 1	1	2.8160000000000003	40.0	75.0	73.4	0.9091	bdf	49852.542	49855.357999	MARS-20151107T000000Z-2khz.395
396	Spectrogram 1	1	2.8160000000000003	40.0	75.0	74.7	1.0	bdf	49857.917999	49860.734	MARS-20151107T000000Z-2khz.396
397	Spectrogram 1	1	3.584	40.0	75.0	71.8	0.9286	bdf	49867.39	49870.974	MARS-20151107T000000Z-2khz.397
398	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.1	0.8889	bdf	50096.766	50099.07	MARS-20151107T000000Z-2khz.398
399	Spectrogram 1	1	2.8160000000000003	40.0	75.0	72.1	0.8182	bdf	50241.406	50244.222	MARS-20151107T000000Z-2khz.399
400	Spectrogram 1	1	3.84	40.0	75.0	72.6	0.8667	bdf	50350.717999	50354.557999	MARS-20151107T000000Z-2khz.400
401	Spectrogram 1	1	2.048	40.0	75.0	72.9	0.875	bdf	50522.494	50524.542	MARS-20151107T000000Z-2khz.401
402	Spectrogram 1	1	2.048	40.0	75.0	73.5	0.875	bdf	50527.613999	50529.662	MARS-20151107T000000Z-2khz.402
403	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.5	1.0	bdf	51117.694	51119.998	MARS-20151107T000000Z-2khz.403
404	Spectrogram 1	1	3.3280000000000003	40.0	75.0	73.9	0.9231	bdf	51315.582	51318.91	MARS-20151107T000000Z-2khz.404
405	Spectrogram 1	1	2.048	40.0	75.0	70.2	0.75	bdf	51407.486	51409.534	MARS-20151107T000000Z-2khz.405
406	Spectrogram 1	1	2.8160000000000003	40.0	75.0	72.6	0.8182	bdf	51620.734	51623.55	MARS-20151107T000000Z-2khz.406
